********************************************************************************
Field Output Report, written Wed Nov  4 12:01:04 2020

Source 1
---------

   ODB: C:/Users/s159261/OneDrive - TU Eindhoven/Documents/Graduation/RotationalRobot/80kPaNoInt.odb
   Step: Pressure-Load
   Frame: Increment     11: Step Time =    1.000

Loc 1 : Nodal values from source 1

Output sorted by column "Node Label".

Field Output reported at nodes for part: PLANARROBOT

      Node Label     U.Magnitude            U.U1            U.U2            U.U3
                          @Loc 1          @Loc 1          @Loc 1          @Loc 1
---------------------------------------------------------------------------------
           58209     15.1071E-06    -13.7189E-06    -6.08553E-06     1.72707E-06
           58210     23.6175E-06    -22.9040E-06    -1.71378E-06     5.50056E-06
           58211     14.5228E-06    -11.6047E-06    -6.25851E-06     6.08885E-06
           58212     13.3125E-06    -12.4934E-06    -1.57399E-06     4.31979E-06
           58213              0.    -1.59191E-39    -1.55247E-39              0.
           58214              0.    -1.24879E-39    -916.374E-42             -0.
           58215     12.0427E-06    -9.95618E-06    -2.76044E-06     6.18717E-06
           58216     21.9077E-06    -20.5773E-06    -1.56702E-06     7.35308E-06
           58217     19.6019E-06    -16.9082E-06    -3.68909E-06     9.20534E-06
           58218              0.    -793.509E-42    -928.212E-42              0.
           58219     10.8907E-06    -6.74146E-06    -3.20648E-06     7.92953E-06
           58223     17.2422E-06    -12.1048E-06    -3.62786E-06     11.7304E-06
           58226     20.9857E-06     19.8910E-06     3.63582E-06     5.61507E-06
           58227     10.0917E-06     5.07581E-06     2.28970E-06     8.41638E-06
           58228     15.5530E-06     8.86581E-06     2.89603E-06     12.4461E-06
           58229     17.3517E-06     14.2496E-06     3.22455E-06     9.36124E-06
           58231     21.6338E-06     20.5198E-06     6.42955E-06    -2.37027E-06
           58232     35.1093E-06     33.6899E-06     6.40895E-06    -7.52216E-06
           58233     23.8125E-06     22.8230E-06     5.18712E-06     4.38668E-06
           58234     12.5402E-06     9.58173E-06     4.78722E-06     6.52139E-06
           58235     16.4745E-06     14.4117E-06     6.54313E-06     4.57168E-06
           58236     25.9096E-06     24.2513E-06     7.66087E-06     4.94908E-06
           58237     29.8351E-06     29.0552E-06     6.66983E-06    -1.19968E-06
           58240              0.     1.60301E-39     2.10031E-39             -0.
           58241     23.7233E-06     21.2003E-06     10.5088E-06    -1.70575E-06
           58242     18.9326E-06     16.6465E-06     9.01761E-06     135.516E-09
           58243     36.6791E-06     34.7670E-06     8.22806E-06    -8.30117E-06
           58244              0.     1.65531E-39     47.3345E-42             -0.
           58245              0.     2.20195E-39     273.835E-42             -0.
           58246              0.     1.56262E-39     1.88689E-39             -0.
           58247     20.0436E-06     10.1864E-06     6.63444E-06    -15.9364E-06
           58248     24.8438E-06     15.8917E-06     10.4425E-06    -15.9882E-06
           58249     30.8632E-06     20.9261E-06    -3.48161E-06    -22.4168E-06
           58251     16.0525E-06     6.74025E-06    -3.18107E-06    -14.2174E-06
           58252     9.03290E-06     3.51174E-06     29.8219E-09    -8.32227E-06
           58253     11.6422E-06     4.07515E-06    -1.99389E-06    -10.7219E-06
           58255     7.49432E-06     2.35723E-06     15.5881E-09    -7.11393E-06
           58257              0.     355.291E-42     267.264E-42             -0.
           58258     9.88844E-06     4.45839E-06    -419.300E-09    -8.81637E-06
           58259              0.     2.41914E-39     1.60626E-39             -0.
           58261     16.1484E-06     8.72145E-06     1.23585E-06    -13.5344E-06
           58262     20.4315E-06     10.9565E-06    -1.04013E-06    -17.2139E-06
           58263              0.     828.463E-42     488.048E-42             -0.
           58264     26.9917E-06     12.4977E-06    -3.89759E-06    -23.6043E-06
           58265     21.7883E-06     12.4152E-06     2.75178E-06    -17.6925E-06
           58266     27.6488E-06    -206.843E-09    -6.92066E-06    -26.7679E-06
           58270              0.     548.351E-42     447.366E-42             -0.
           58274     38.4471E-06    -29.0022E-06     11.7415E-06    -22.3424E-06
           58278              0.    -1.36404E-39    -446.797E-42             -0.
           58279              0.    -3.14401E-39     75.2848E-42             -0.
           58282     45.4912E-06    -44.0741E-06     9.28942E-06    -6.37432E-06
           58284     61.8658E-06    -53.9328E-06     12.1364E-06    -27.7730E-06
           58285     57.6218E-06    -52.1934E-06     9.74830E-06    -22.3851E-06
           58286              0.    -1.57468E-39     676.115E-42             -0.
           58288     34.5353E-06    -33.5872E-06     7.24100E-06     3.48657E-06
           58291     7.88954E-06    -2.64141E-06    -632.162E-09    -7.40730E-06
           58292     5.64803E-06    -1.31825E-06    -346.591E-09    -5.48108E-06
           58293     6.52166E-06    -1.99325E-06    -880.372E-09    -6.14686E-06
           58296              0.    -1.80547E-39     3.20672E-39             -0.
           58297     27.7564E-06    -16.8047E-06     2.78366E-06    -21.9151E-06
           58298     33.3207E-06    -18.5620E-06     13.7186E-06    -24.0317E-06
           58301     15.3143E-06    -5.98284E-06    -1.36450E-06    -14.0311E-06
           58302     20.6982E-06    -8.73379E-06    -1.51842E-06    -18.7038E-06
           58303              0.    -152.988E-42     395.138E-42             -0.
           58304     25.2899E-06    -12.5714E-06    -1.93339E-06    -21.8586E-06
           58305     32.5094E-06    -17.3101E-06    -3.63344E-06    -27.2767E-06
           58306     17.7527E-06    -8.53927E-06     475.914E-09    -15.5567E-06
           58307              0.    -423.185E-42     844.551E-42             -0.
           58308              0.     233.322E-42     271.574E-42             -0.
           58309     11.5775E-06    -4.54334E-06     605.974E-09    -10.6315E-06
           58310     23.5957E-06    -13.2364E-06     729.000E-09    -19.5198E-06
           58311              0.    -623.236E-42     596.241E-42             -0.
           58313     17.3339E-06    -17.0414E-06     3.15739E-06    -293.623E-09
           58314     2.13490E-06    -1.78432E-06     419.615E-09    -1.09450E-06
           58315     8.39384E-06    -6.72448E-06     3.81001E-06    -3.27441E-06
           58318              0.    -147.781E-42    -188.995E-42             -0.
           58319              0.    -2.04859E-39     1.04735E-39              0.
           58320              0.     599.676E-42    -173.753E-42              0.
           58329              0.    -73.8232E-42    -129.575E-42              0.
           58331     12.3306E-06     1.03492E-06    -967.632E-09     12.2490E-06
           58332     3.53717E-06     1.77550E-06    -135.128E-09     3.05628E-06
           58333     11.5234E-06     1.16746E-06    -561.290E-09     11.4504E-06
           58334              0.    -489.751E-42     470.119E-42              0.
           58335     12.8077E-06    -6.08601E-06     2.69747E-06     10.9417E-06
           58336     18.9709E-06    -10.2312E-06     2.81888E-06     15.7248E-06
           58337     15.5132E-06     9.85520E-06    -4.83610E-06     10.9611E-06
           58338              0.     549.202E-42    -555.070E-42              0.
           58341              0.     757.416E-42     210.615E-42              0.
           58347              0.     1.24888E-39    -79.5419E-42              0.
           58361     37.6556E-06     34.9626E-06     12.1863E-06    -6.85969E-06
           58370              0.     146.556E-42     330.187E-42             -0.
           58371     10.0348E-06     2.80785E-06     2.44508E-06    -9.31856E-06
           58372     4.27622E-06     833.999E-09    -225.001E-09    -4.18806E-06
           58373     6.53442E-06     1.81544E-06     1.96329E-06    -5.96224E-06
           58376     43.7956E-06     37.8488E-06     6.03397E-06    -21.1923E-06
           58377              0.     411.664E-42     473.696E-42              0.
           58381     4.64863E-06     89.7036E-09     1.35089E-06    -4.44711E-06
           58382     2.71519E-06    -234.537E-09     1.22475E-06    -2.41190E-06
           58383     4.54392E-06    -62.3947E-09     1.13212E-06    -4.40018E-06
           58384     4.57158E-06     686.657E-09    -210.502E-09    -4.51481E-06
           58385     1.46232E-06     92.3053E-09    -52.1751E-09    -1.45847E-06
           58386     4.87324E-06     40.8971E-09     1.28780E-06    -4.69982E-06
           58387     5.96933E-06    -1.23420E-06    -469.518E-09    -5.82144E-06
           58388     3.71563E-06    -239.887E-09    -91.0640E-09    -3.70676E-06
           58389     4.04782E-06    -788.164E-09    -1.38865E-06    -3.71958E-06
           58390     2.83863E-06    -13.2465E-09    -177.755E-09    -2.83302E-06
           58391     4.73117E-06    -820.694E-09    -345.587E-09    -4.64661E-06
           58392     2.17910E-06    -96.2761E-09     1.21462E-06    -1.80663E-06
           58393     3.04206E-06     500.143E-09     1.26509E-06    -2.72094E-06
           58394     2.91833E-06    -54.5859E-09    -1.14055E-06    -2.68566E-06
           58395     3.51320E-06     16.6690E-09     184.929E-09    -3.50829E-06
           58396     3.98780E-06     621.257E-09    -1.20575E-06    -3.75004E-06
           58398     4.55789E-06    -386.698E-09     1.37746E-06    -4.32752E-06
           58399     2.22370E-06    -214.210E-09    -108.580E-09    -2.21069E-06
           58400     3.97022E-06    -736.394E-09    -1.04498E-06    -3.75878E-06
           58401              0.     126.361E-42     178.652E-42             -0.
           58402     5.10271E-06    -1.22974E-06    -57.3723E-09    -4.95197E-06
           58404     10.3898E-06    -3.34991E-06     1.52477E-06    -9.71601E-06
           58405     7.11431E-06    -1.52543E-06     1.65820E-06    -6.74810E-06
           58413     43.7546E-06    -29.9274E-06     2.35670E-06    -31.8318E-06
           58414     24.0454E-06    -12.6001E-06     7.82671E-06    -18.9251E-06
           58415              0.    -900.103E-42     1.39130E-39             -0.
           58416     33.5636E-06    -31.6409E-06     8.88471E-06     6.81391E-06
           58419              0.    -3.43316E-39     3.19683E-39             -0.
           58430              0.     672.479E-42    -278.797E-42              0.
           58431              0.     1.59968E-39    -855.624E-42             -0.
           58434              0.     755.935E-42    -100.256E-42             -0.
           58436     7.46243E-06     7.01149E-06     949.089E-09    -2.37195E-06
           58438              0.     298.191E-42    -59.5384E-42             -0.
           58439              0.     161.839E-42    -122.874E-42             -0.
           58440              0.     233.260E-42    -106.255E-42             -0.
           58444              0.    -139.562E-42     257.220E-42             -0.
           58447     5.52170E-06    -1.54121E-06    -1.01266E-06     5.20465E-06
           58448     14.1469E-06    -6.57353E-06     2.00803E-06     12.3649E-06
           58449     6.01697E-06    -2.03954E-06    -724.930E-09     5.61415E-06
           58450     9.32923E-06    -3.78957E-06     3.09020E-06     7.94508E-06
           58451     35.8521E-06    -28.9975E-06     7.94893E-06     19.5278E-06
           58458     1.32727E-06     99.2284E-09     740.058E-09     1.09732E-06
           58459     423.910E-09    -20.4842E-09     110.702E-09     408.687E-09
           58460     1.58732E-06    -19.6533E-09     41.1596E-09     1.58666E-06
           58461     1.29719E-06    -75.3694E-09    -656.850E-09     1.11605E-06
           58462     451.469E-09     154.444E-09     86.2828E-09     415.363E-09
           58466              0.     4.50097E-42     28.6509E-42              0.
           58467     1.75481E-06    -284.232E-09     738.875E-09     1.56608E-06
